#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244625498
#Date Time: 2020-10-26 16:20:48.417
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: V(R+Mem) Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#V(R+Mem): Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#V(R): Range: 100 mV/div Offset: 0 V Attenuation: 1 X
#V(Mem): Function: C1-C2 
#Memristance: Function: (20000*M1 )/C2 
#I(Mem): Function: C1 / (20000 + M2 )
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 750 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Negative Supply: Rdy

Time (s),V(R+Mem) (V),V(R) (V),V(Mem) (V),Memristance (O),I(Mem) (A)
-0.00202375,-0.11495165341533736,0.0034894891557052245,-0.11844114257104259,-678845.167794228,1.744744577852612e-7
-0.0020235,-0.11327467935883422,0.0038250813324852135,-0.11709976069131943,-612273.311402968,1.9125406662426066e-7
-0.00202325,-0.11260388973623128,0.004496265686045802,-0.11710015542227709,-520877.3840287006,2.2481328430229009e-7
-0.002023,-0.11126231049102936,0.004831857862825638,-0.116094168353855,-480536.3553718619,2.415928931412819e-7
-0.0020227500000000002,-0.10891454681192542,0.004831857862825791,-0.11374640467475121,-470818.5046164809,2.4159289314128954e-7
-0.0020225,-0.10790836237802096,0.005167450039605933,-0.11307581241762689,-437646.46605562535,2.5837250198029666e-7
-0.0020222499999999997,-0.10623138832151582,0.006509818746725584,-0.11274120706824141,-346372.799165729,3.2549093733627917e-7
-0.002022,-0.10488980907631298,0.0055030422163865325,-0.11039285129269952,-401206.6306305328,2.751521108193266e-7
-0.00202175,-0.10287744020851014,0.006509818746726042,-0.10938725895523618,-336068.524212756,3.2549093733630204e-7
-0.0020215,-0.10220665058590721,0.006845410923506336,-0.10905206150941354,-318613.6310237915,3.4227054617531684e-7
-0.00202125,-0.10120046615200531,0.006174226569946358,-0.10737469272195167,-347815.8486914242,3.087113284973179e-7
-0.0020210000000000002,-0.09985888690680342,0.005838634393166522,-0.10569752129996994,-362062.4761970966,2.9193171965832606e-7
-0.00202075,-0.09851730766159905,0.0055030422163860745,-0.10402034987798513,-378046.7086668899,2.7515211081930374e-7
-0.0020204999999999997,-0.09751112322769581,0.006174226569946358,-0.10368534979764217,-335865.0630099666,3.087113284973179e-7
-0.00202025,-0.09650493879379438,0.0061742265699459,-0.10267916536374028,-332605.75782414596,3.08711328497295e-7
-0.00202,-0.09650493879379438,0.005167450039606391,-0.10167238883340077,-393510.87307714595,2.583725019803195e-7
-0.00201975,-0.09549875435989187,0.0051674500396056275,-0.1006662043994975,-389616.5560496876,2.5837250198028136e-7
-0.0020195,-0.09516335954859126,0.004496265686045649,-0.09965962523463691,-443299.53874360566,2.248132843022825e-7
-0.00201925,-0.09281559586948793,0.005503042216385159,-0.09831863808587309,-357324.67322578747,2.7515211081925795e-7
-0.002019,-0.09147401662428264,0.005838634393166216,-0.09731265101744886,-333340.450744262,2.919317196583108e-7
-0.0020187499999999997,-0.09013243737907708,0.005167450039606543,-0.09529988741868363,-368846.8652362294,2.5837250198032716e-7
-0.0020185,-0.08744927888867284,0.005838634393166369,-0.0932879132818392,-319553.8785268864,2.9193171965831844e-7
-0.00201825,-0.0864430944547714,0.006174226569946205,-0.0926173210247176,-300012.7059656144,3.087113284973103e-7
-0.002018,-0.08510151520956737,0.005838634393166216,-0.09094014960273358,-311511.7114000964,2.9193171965831087e-7
-0.00201775,-0.08409533077566547,0.005838634393166216,-0.08993396516883169,-308065.06834575627,2.9193171965831087e-7
-0.0020175,-0.08241835671916309,0.006509818746725889,-0.08892817546588898,-273212.44699974614,3.2549093733629447e-7
-0.00201725,-0.08208296190786077,0.006174226569946358,-0.08825718847780713,-285889.05016025,3.087113284973179e-7
-0.0020169999999999997,-0.08107677747395615,0.006174226569947274,-0.08725100404390343,-282629.74497435696,3.0871132849736373e-7
-0.00201675,-0.07939980341745392,0.006845410923506336,-0.08624521434096026,-251979.6555815361,3.4227054617531684e-7
-0.0020165,-0.078058224172252,0.006174226569946663,-0.08423245074219866,-272851.8294168354,3.0871132849733313e-7
-0.00201625,-0.07772282936095001,0.005838634393165606,-0.08356146375411562,-286236.32900162134,2.9193171965828027e-7
-0.002016,-0.07705203973834907,0.005167450039605933,-0.082219489777955,-318220.7438786385,2.5837250198029666e-7
-0.00201575,-0.07604585530444763,0.005838634393165606,-0.08188448969761324,-280491.92391105706,2.919317196582803e-7
-0.0020155,-0.07470427605924314,0.006509818746726042,-0.08121409480596918,-249512.6146079405,3.2549093733630215e-7
-0.0020152499999999997,-0.07369809162534033,0.0055030422163860745,-0.0792011338417264,-287844.90733468847,2.751521108193037e-7
-0.0020150000000000003,-0.0730273020027406,0.0055030422163860745,-0.07853034421912668,-285407.0208122033,2.751521108193037e-7
-0.00201475,-0.07135032794623654,0.00718100310028602,-0.07853133104652256,-218719.66896490322,3.59050155014301e-7
-0.0020145,-0.07000874870103113,0.006174226569946663,-0.0761829752709778,-246777.38793001944,3.087113284973332e-7
-0.00201425,-0.06833177464452875,0.0065098187467265,-0.07484159339125525,-229934.49219731282,3.2549093733632496e-7
-0.002014,-0.06799637983322826,0.0065098187467265,-0.07450619857995476,-228904.06470201843,3.2549093733632496e-7
-0.00201375,-0.06699019539932456,0.005838634393166674,-0.07282882979249124,-249472.136421929,2.919317196583337e-7
-0.0020134999999999997,-0.06464243172021784,0.0068454109235075574,-0.0714878426437254,-208863.5538247464,3.4227054617537783e-7
-0.0020132500000000003,-0.06296545766371854,0.007516595277066009,-0.07048205294078455,-187537.17698712426,3.758297638533005e-7
-0.002013,-0.06162387841851311,0.007852187453847068,-0.06947606587236019,-176959.7740265902,3.9260937269235337e-7
-0.0020127499999999998,-0.06061769398460863,0.007181003100287699,-0.06779869708489633,-188827.9287393185,3.5905015501438496e-7
-0.0020125,-0.0582699303055053,0.008187779630627208,-0.06645770993613251,-162333.89987082896,4.0938898153136044e-7
-0.00201225,-0.057599140682904046,0.008187779630627208,-0.06578692031353126,-160695.38576111334,4.0938898153136034e-7
-0.002012,-0.05759914068290298,0.006509818746726652,-0.06410895942962963,-196960.81234785775,3.2549093733633264e-7
-0.00201175,-0.05592216662640059,0.006845410923506489,-0.06276757754990708,-183385.85733215607,3.4227054617532447e-7
-0.0020115000000000003,-0.055586771815099356,0.006509818746726805,-0.06209659056182616,-190778.24737608555,3.254909373363402e-7
-0.00201125,-0.05390979775859515,0.0065098187467265,-0.06041961650532165,-185626.1098996159,3.2549093733632496e-7
-0.0020109999999999998,-0.052568218513391406,0.007181003100286478,-0.059749221613677884,-166409.12357019965,3.590501550143239e-7
-0.00201075,-0.05189742889079046,0.0068454109235066415,-0.0587428398142971,-171626.9204893996,3.422705461753321e-7
-0.0020105,-0.05089124445688857,0.0068454109235066415,-0.05773665538039521,-168687.1862787134,3.4227054617533204e-7
-0.00201025,-0.04887887558908312,0.007516595277066925,-0.056395470866150044,-150055.89309354514,3.758297638533463e-7
-0.00201,-0.04820808596648216,0.007516595277066925,-0.05572468124354909,-148271.07005099682,3.7582976385334624e-7
-0.0020097500000000003,-0.04653111190997948,0.007852187453846762,-0.05438329936382624,-138517.57789400246,3.9260937269233817e-7
-0.0020095,-0.04518953266477483,0.007516595277066925,-0.052706127941841756,-140239.3663595212,3.758297638533462e-7
-0.0020092499999999998,-0.0435125586082697,0.007516595277066925,-0.051029153885336624,-135777.308753143,3.7582976385334624e-7
-0.002009,-0.042170979363067795,0.007516595277066925,-0.04968757464013472,-132207.66266804634,3.758297638533463e-7
-0.00200875,-0.04116479492916591,0.006845410923506947,-0.048010205852672856,-140269.7555753952,3.422705461753473e-7
-0.0020085,-0.03915242606136076,0.007852187453846915,-0.047004613515207676,-119723.61534028173,3.9260937269234574e-7
-0.00200825,-0.03915242606136076,0.007516595277067078,-0.04666902133842784,-124175.9589765695,3.7582976385335386e-7
-0.0020080000000000002,-0.03848163643875981,0.007181003100287089,-0.0456626395390469,-127176.2145241837,3.5905015501435436e-7
-0.00200775,-0.03714005719355608,0.007181003100286783,-0.04432106029384286,-123439.74699599514,3.5905015501433916e-7
-0.0020074999999999997,-0.03613387275965312,0.007181003100286783,-0.04331487585993991,-120637.39634984998,3.590501550143391e-7
-0.00200725,-0.03546308313705125,0.007181003100286478,-0.04264408623733773,-118769.16258575785,3.590501550143239e-7
-0.002007,-0.033450714269248394,0.006509818746726805,-0.0399605330159752,-122770.03268660214,3.254909373363402e-7
-0.00200675,-0.03210913502404405,0.006509818746726805,-0.038618953770770854,-118648.3227054178,3.254909373363402e-7
-0.0020065,-0.03143834540144279,0.007181003100286783,-0.03861934850172957,-107559.76000118215,3.590501550143392e-7
-0.0020062500000000002,-0.03009676615624089,0.00650981874672711,-0.036606584902968,-112465.75773364672,3.2549093733635556e-7
-0.002006,-0.0277490024771342,0.007181003100286783,-0.03493000557742098,-97284.47429865613,3.590501550143392e-7
-0.0020057499999999997,-0.026742818043230632,0.007516595277066314,-0.034259413320296944,-91156.73268940001,3.758297638533158e-7
-0.0020055,-0.025401238798027814,0.006845410923507252,-0.03224664972153506,-94213.91960795244,3.4227054617536264e-7
-0.00200525,-0.023388869930224956,0.008187779630626597,-0.03157664956085155,-77131.16616558368,4.093889815313299e-7
-0.002005,-0.022718080307622172,0.008187779630627208,-0.030905859938249382,-75492.65205585878,4.0938898153136034e-7
-0.00200475,-0.022047290685020916,0.008187779630627208,-0.03023507031564812,-73854.13794614309,4.093889815313605e-7
-0.0020045,-0.021041106251119487,0.007181003100287699,-0.028222109351407187,-78602.1366576954,3.590501550143849e-7
-0.00200425,-0.019364132194614664,0.007852187453847068,-0.02721631964846173,-69321.62485531972,3.926093726923534e-7
