#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244625498
#Date Time: 2020-10-26 16:21:38.218
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: V(R+Mem) Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#V(R+Mem): Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#V(R): Range: 100 mV/div Offset: 0 V Attenuation: 1 X
#V(Mem): Function: C1-C2 
#Memristance: Function: (20000*M1 )/C2 
#I(Mem): Function: C1 / (20000 + M2 )
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 750 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Negative Supply: Rdy

Time (s),V(R+Mem) (V),V(R) (V),V(Mem) (V),Memristance (O),I(Mem) (A)
-0.0020238499999999998,-0.11461625860403565,0.0018115282718036002,-0.11642778687583925,-1285409.548259408,9.057641359018e-8
-0.0020236,-0.11361007417013376,0.0008047517414640908,-0.11441482591159785,-2843481.2878675386,4.0237587073204535e-8
-0.00202335,-0.11260388973623235,0.0008047517414640908,-0.11340864147769644,-2818475.2050706036,4.023758707320454e-8
-0.0020231,-0.11126231049102768,0.001140343918244385,-0.11240265440927207,-1971381.6614609575,5.7017195912219246e-8
-0.00202285,-0.10891454681192328,0.0014759360950243742,-0.11039048290694765,-1495870.7667505704,7.37968047512187e-8
-0.0020226000000000003,-0.10857915200062282,0.0011403439182445375,-0.10971949591886736,-1924322.9023008728,5.7017195912226876e-8
-0.00202235,-0.10790836237802096,0.0008047517414640908,-0.10871311411948505,-2701780.152018124,4.0237587073204535e-8
-0.0020220999999999998,-0.10522520388761408,0.0018115282718042106,-0.1070367321594183,-1181728.530825719,9.057641359021054e-8
-0.00202185,-0.10455441426501268,0.0014759360950239164,-0.1060303503600366,-1436787.821879064,7.379680475119581e-8
-0.0020216,-0.10354822983111124,0.0004691595646844069,-0.10401738939579565,-4434200.951048899,2.345797823422035e-8
-0.00202135,-0.10254204539720797,0.0011403439182440798,-0.10368238931545205,-1818440.6941917911,5.701719591220399e-8
-0.0020211,-0.10153586096330611,0.0008047517414640908,-0.1023406127047702,-2543408.2943040584,4.023758707320454e-8
-0.0020208500000000003,-0.10019428171810418,0.0011403439182439273,-0.10133462563634811,-1777264.279927236,5.7017195912196356e-8
-0.0020206,-0.09885270247289984,0.0008047517414640908,-0.09965745421436394,-2476725.406845505,4.0237587073204535e-8
-0.0020203499999999998,-0.09751112322769581,0.0008047517414645486,-0.09831587496916036,-2443383.963115239,4.023758707322743e-8
-0.0020201000000000004,-0.09684033360509609,0.0011403439182437747,-0.09798067752333986,-1718440.8309776392,5.7017195912188726e-8
-0.00201985,-0.09449256992599077,0.0011403439182442324,-0.095632913844235,-1677264.4167117462,5.701719591221162e-8
-0.0020196,-0.09415717511468799,0.0011403439182439271,-0.09529751903293192,-1671382.0718173422,5.7017195912196356e-8
-0.00201935,-0.09315099068078656,0.0008047517414640908,-0.09395574242225065,-2335024.2709960784,4.0237587073204535e-8
-0.0020191000000000002,-0.09147401662428417,0.0008047517414640908,-0.09227876836574826,-2293347.46633452,4.0237587073204535e-8
-0.00201885,-0.09046783219037956,-0.00020202478887602906,-0.09026580740150353,8936112.038874594,-1.0101239443801453e-8
-0.0020185999999999997,-0.08879085813387504,0.00046915956468303343,-0.08926001769855807,-3805102.758942639,2.345797823415167e-8
-0.0020183500000000004,-0.08778467369997543,-0.00020202478887541869,-0.08758264891110001,8670485.379349947,-1.010123944377093e-8
-0.0020181,-0.08744927888867345,-0.0015443934959962907,-0.08590488539267715,1112474.0633214135,-7.721967479981453e-8
-0.00201785,-0.08510151520956721,0.00046915956468303343,-0.08557067477425025,-3647828.2109308518,2.3457978234151674e-8
