#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244625498
#Date Time: 2020-10-26 16:11:44.579
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: V(R+Mem) Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#V(R+Mem): Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#V(R): Range: 100 mV/div Offset: 0 V Attenuation: 1 X
#V(Mem): Function: C1-C2 
#Memristance: Function: (20000*M1 )/C2 
#I(Mem): Function: C1 / (20000 + M2 )
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 750 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Negative Supply: Rdy

Time (s),V(R+Mem) (V),V(R) (V),V(Mem) (V),Memristance (O),I(Mem) (A)
-0.00102375,-0.11327467935883345,0.0068454109235066415,-0.1201200902823401,-350950.70734134153,3.422705461753321e-7
-0.0010234999999999999,-0.11226849492493034,0.006509818746726805,-0.11877831367165714,-364920.49408097734,3.254909373363402e-7
-0.00102325,-0.11059152086842795,0.007181003100286478,-0.11777252396871443,-328011.3441644847,3.590501550143239e-7
-0.001023,-0.10992073124582594,0.006174226569946816,-0.11609495781577275,-376063.16030211345,3.087113284973407e-7
-0.00102275,-0.10958533643452484,0.004831857862825791,-0.11441719429735063,-473595.033403721,2.415928931412896e-7
-0.0010225,-0.10824375718932172,0.0055030422163860745,-0.1137467994057078,-413396.06324302166,2.7515211081930374e-7
-0.00102225,-0.1069021779441186,0.0065098187467265,-0.1134119966908451,-348433.6541562697,3.2549093733632496e-7
-0.001022,-0.10556059869891488,0.006845410923506489,-0.11240600962242137,-328412.7450594089,3.422705461753244e-7
-0.0010217499999999999,-0.10421901945371158,0.006509818746726958,-0.11072883820043854,-340190.23419388593,3.254909373363478e-7
-0.0010215,-0.1025420453972092,0.007516595277066467,-0.11005864067427566,-292841.7364975643,3.758297638533234e-7
-0.00102125,-0.10086507134070455,0.007181003100286783,-0.10804607444099133,-300921.9545850812,3.5905015501433916e-7
-0.001021,-0.0998588869068022,0.0068454109235066415,-0.10670429783030884,-311754.25119884056,3.422705461753321e-7
-0.00102075,-0.09818191285029829,0.007181003100286783,-0.10536291595058507,-293449.01952869864,3.590501550143391e-7
-0.0010205,-0.09684033360509517,0.007852187453847068,-0.10469252105894224,-266658.2316693156,3.9260937269235337e-7
-0.0010202499999999999,-0.09684033360509456,0.007181003100286631,-0.10402133670538119,-289712.5520005116,3.590501550143315e-7
-0.00102,-0.09549875435989263,0.006845410923506794,-0.10234416528339943,-299015.40295252344,3.422705461753397e-7
-0.00101975,-0.09415717511468952,0.007181003100286631,-0.10133817821497615,-282239.6169441324,3.590501550143315e-7
-0.0010195,-0.09281559586948579,0.007852187453847068,-0.10066778332333286,-256406.97936728984,3.9260937269235337e-7
-0.00101925,-0.09147401662428264,0.00852337180740735,-0.09999738843169,-234642.7932306929,4.261685903703674e-7
-0.001019,-0.09113862181298188,0.007181003100286783,-0.09831962491326866,-273832.56500569434,3.5905015501433916e-7
-0.00101875,-0.09013243737907922,0.007181003100286631,-0.09731344047936585,-271030.21435955557,3.5905015501433154e-7
-0.0010184999999999999,-0.08946164775647797,0.006845410923506489,-0.09630705867998446,-281376.9976884084,3.4227054617532447e-7
-0.00101825,-0.08946164775647797,0.006509818746726652,-0.09597146650320462,-294851.4244009091,3.2549093733633264e-7
-0.001018,-0.08711388407737357,0.006845410923506489,-0.09395929500088006,-274517.6178634739,3.4227054617532447e-7
-0.00101775,-0.08543691002086859,0.007181003100286783,-0.09261791312115537,-257952.57801088135,3.590501550143392e-7
-0.0010175,-0.08443072558696624,0.007516595277066925,-0.09194732086403316,-244651.51434869386,3.7582976385334624e-7
-0.00101725,-0.08275375153046235,0.008187779630627208,-0.09094153116108956,-222139.66487547779,4.093889815313604e-7
-0.001017,-0.08141217228525845,0.007852187453846915,-0.08926435973910536,-227361.76451155235,3.9260937269234574e-7
-0.0010167499999999999,-0.07973519822875469,0.007516595277066925,-0.08725179350582161,-232157.75305084253,3.758297638533462e-7
-0.0010165,-0.07839361898355279,0.007516595277066925,-0.08591021426061972,-228588.1069657459,3.758297638533462e-7
-0.00101625,-0.07772282936095062,0.007181003100286783,-0.08490383246123741,-236467.8897237815,3.5905015501433916e-7
-0.001016,-0.0763812501157475,0.007852187453847068,-0.08423343756959457,-214547.69913401798,3.926093726923534e-7
-0.00101575,-0.07503967087054436,0.008187779630627208,-0.08322745050117157,-203296.75261373908,4.093889815313604e-7
-0.0010155,-0.07403348643664158,0.008523371807407197,-0.08255685824404878,-193718.7772855413,4.2616859037035984e-7
-0.0010152499999999999,-0.07302730200273969,0.008187779630626902,-0.08121508163336659,-198381.21028459712,4.093889815313452e-7
-0.001015,-0.07302730200273969,0.00751659527706723,-0.08054389727980692,-214309.5226253373,3.7582976385336154e-7
-0.00101475,-0.07135032794623654,0.007852187453846915,-0.07920251540008345,-201733.63375649153,3.926093726923457e-7
-0.0010145,-0.07067953832363422,0.0065098187467265,-0.07718935707036072,-237147.48466437976,3.2549093733632496e-7
-0.00101425,-0.06866716945582951,0.007516595277066925,-0.07618376473289644,-202708.17284876978,3.7582976385334624e-7
-0.001014,-0.06766098502192719,0.0068454109235066415,-0.07450639594543383,-217682.75645683825,3.422705461753321e-7
-0.00101375,-0.06631940577672313,0.007181003100287089,-0.07350040887701022,-204707.91573414602,3.590501550143544e-7
-0.0010134999999999999,-0.06430703690891922,0.007852187453846762,-0.07215922436276598,-183793.94222794726,3.926093726923381e-7
-0.00101325,-0.06397164209761873,0.007181003100287089,-0.07115264519790582,-198169.09755981425,3.590501550143544e-7
-0.001013,-0.06229466804111468,0.008187779630627208,-0.07048244767174189,-172164.9845291274,4.093889815313604e-7
-0.00101275,-0.060953088795911554,0.00852337180740735,-0.0694764606033189,-163025.7653266738,4.2616859037036746e-7
