#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244625498
#Date Time: 2020-10-26 16:19:30.437
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: V(R+Mem) Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#V(R+Mem): Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#V(R): Range: 100 mV/div Offset: 0 V Attenuation: 1 X
#V(Mem): Function: C1-C2 
#Memristance: Function: (20000*M1 )/C2 
#I(Mem): Function: C1 / (20000 + M2 )
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 750 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Negative Supply: Rdy

Time (s),V(R+Mem) (V),V(R) (V),V(Mem) (V),Memristance (O),I(Mem) (A)
-0.00202395,-0.11662862747184127,0.005838634393166216,-0.12246726186500749,-419506.52710280445,2.9193171965831087e-7
-0.0020237,-0.11495165341533461,0.006509818746726958,-0.12146147216206157,-373163.9140433247,3.2549093733634783e-7
-0.0020234500000000004,-0.1129392845475354,0.0068454109235061835,-0.11978469547104159,-349970.7959378106,3.422705461753092e-7
-0.0020232,-0.11193310011363077,0.0068454109235066415,-0.11877851103713741,-347031.0617270927,3.422705461753321e-7
-0.00202295,-0.11092691567972707,0.007852187453846457,-0.11877910313357352,-302537.6147264272,3.926093726923229e-7
-0.0020227,-0.10992073124582563,0.007181003100286783,-0.11710173434611242,-326143.11040037236,3.590501550143391e-7
-0.0020224500000000003,-0.10824375718932325,0.006845410923506947,-0.1150891681128302,-336252.0362878945,3.422705461753473e-7
-0.0020222,-0.10623138832151659,0.007516595277067078,-0.11374798359858367,-302658.26323156094,3.7582976385335397e-7
-0.00202195,-0.1052252038876124,0.007852187453847068,-0.11307739134145947,-288015.0072985301,3.9260937269235337e-7
-0.0020217000000000004,-0.10354822983111307,0.007852187453847068,-0.11140041728496014,-283743.65217269765,3.9260937269235337e-7
-0.00202145,-0.10321283501981002,0.007516595277066925,-0.11072943029687694,-294626.5595400928,3.7582976385334624e-7
-0.0020212,-0.10187125577460657,0.007181003100286783,-0.10905225887489335,-303724.30523122376,3.590501550143391e-7
-0.00202095,-0.10153586096330611,0.007181003100286783,-0.10871686406359289,-302790.18834917684,3.5905015501433916e-7
-0.0020207000000000003,-0.10052967652940467,0.00650981874672711,-0.10703949527613178,-328855.53174563573,3.2549093733635546e-7
-0.00202045,-0.09918809728420033,0.006174226569946663,-0.105362323854147,-341297.2383197065,3.0871132849733313e-7
-0.0020202,-0.09851730766159936,0.006845410923506336,-0.1053627185851057,-307834.60558460566,3.422705461753168e-7
-0.0020199500000000004,-0.0975111232276981,0.005838634393167589,-0.10334975762086569,-354020.3090702492,2.919317196583795e-7
